C:\Users\yujunyu\.conda\envs\pytorch\lib\site-packages\torchvision\models\_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and will be removed in 0.15, please use 'weights' instead.
  warnings.warn(
C:\Users\yujunyu\.conda\envs\pytorch\lib\site-packages\torchvision\models\_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and will be removed in 0.15. The current behavior is equivalent to passing `weights=ResNet18_Weights.IMAGENET1K_V1`. You can also use `weights=ResNet18_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
训练准备......
{'cardboard': 0, 'glass': 1, 'metal': 2, 'paper': 3, 'plastic': 4, 'trash': 5}
加载预训练模型
训练开始......
epoch:0/200 	 train_acc:60.893245697021484 	 val_acc:81.52173614501953 	 train_loss:0.6251853108406067 	 val_loss:0.5228849649429321
epoch:25/200 	 train_acc:99.89106750488281 	 val_acc:94.34782409667969 	 train_loss:0.016119791194796562 	 val_loss:0.22140735387802124
epoch:26/200 	 train_acc:99.78213500976562 	 val_acc:93.69564819335938 	 train_loss:0.05561399459838867 	 val_loss:0.2530834376811981
epoch:27/200 	 train_acc:99.78213500976562 	 val_acc:93.69564819335938 	 train_loss:0.015453196130692959 	 val_loss:0.22810351848602295
epoch:28/200 	 train_acc:99.72766876220703 	 val_acc:93.91304016113281 	 train_loss:0.0050202044658362865 	 val_loss:0.22141583263874054
epoch:29/200 	 train_acc:99.89106750488281 	 val_acc:94.78260803222656 	 train_loss:0.005937120411545038 	 val_loss:0.1781984120607376
epoch:30/200 	 train_acc:99.78213500976562 	 val_acc:94.99999237060547 	 train_loss:0.0075696795247495174 	 val_loss:0.13377319276332855
epoch:31/200 	 train_acc:99.78213500976562 	 val_acc:94.13043212890625 	 train_loss:0.0025444196071475744 	 val_loss:0.21802909672260284
epoch:32/200 	 train_acc:99.78213500976562 	 val_acc:94.99999237060547 	 train_loss:0.0017265088390558958 	 val_loss:0.1416318267583847
epoch:33/200 	 train_acc:99.78213500976562 	 val_acc:94.34782409667969 	 train_loss:0.002242433140054345 	 val_loss:0.23440168797969818
epoch:34/200 	 train_acc:100.0 	 val_acc:94.56521606445312 	 train_loss:0.00505039282143116 	 val_loss:0.19485102593898773
epoch:35/200 	 train_acc:99.78213500976562 	 val_acc:94.34782409667969 	 train_loss:0.0008802547818049788 	 val_loss:0.13903941214084625
epoch:36/200 	 train_acc:99.83660125732422 	 val_acc:94.99999237060547 	 train_loss:0.028056304901838303 	 val_loss:0.1628878116607666
epoch:37/200 	 train_acc:99.83660125732422 	 val_acc:93.47825622558594 	 train_loss:0.0025248900055885315 	 val_loss:0.22957098484039307
epoch:38/200 	 train_acc:99.72766876220703 	 val_acc:94.78260803222656 	 train_loss:0.003258650191128254 	 val_loss:0.2592420279979706
epoch:39/200 	 train_acc:99.83660125732422 	 val_acc:93.91304016113281 	 train_loss:0.0134807787835598 	 val_loss:0.25527164340019226
epoch:40/200 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.0007886076346039772 	 val_loss:0.26728641986846924
epoch:41/200 	 train_acc:99.78213500976562 	 val_acc:93.91304016113281 	 train_loss:0.0021740056108683348 	 val_loss:0.23647423088550568
epoch:42/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:0.001768897520378232 	 val_loss:0.15818722546100616
epoch:43/200 	 train_acc:99.72766876220703 	 val_acc:93.69564819335938 	 train_loss:0.00106662861071527 	 val_loss:0.17542602121829987
epoch:44/200 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.0010694435331970453 	 val_loss:0.20204663276672363
epoch:45/200 	 train_acc:99.72766876220703 	 val_acc:94.56521606445312 	 train_loss:0.030816541984677315 	 val_loss:0.19109846651554108
epoch:46/200 	 train_acc:99.83660125732422 	 val_acc:93.69564819335938 	 train_loss:0.001096727792173624 	 val_loss:0.2357778400182724
epoch:47/200 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.0004209765465930104 	 val_loss:0.23684312403202057
epoch:48/200 	 train_acc:99.72766876220703 	 val_acc:93.47825622558594 	 train_loss:0.0009953150292858481 	 val_loss:0.24459995329380035
epoch:49/200 	 train_acc:99.83660125732422 	 val_acc:94.78260803222656 	 train_loss:0.0006884094327688217 	 val_loss:0.1728300303220749
epoch:50/200 	 train_acc:99.83660125732422 	 val_acc:94.13043212890625 	 train_loss:0.001347244600765407 	 val_loss:0.2787378430366516
epoch:51/200 	 train_acc:99.67320251464844 	 val_acc:95.65216827392578 	 train_loss:0.0010914247250184417 	 val_loss:0.27307453751564026
epoch:52/200 	 train_acc:99.89106750488281 	 val_acc:95.2173843383789 	 train_loss:0.02223237045109272 	 val_loss:0.19206076860427856
epoch:53/200 	 train_acc:99.89106750488281 	 val_acc:94.78260803222656 	 train_loss:0.0017739280592650175 	 val_loss:0.22987104952335358
epoch:54/200 	 train_acc:99.78213500976562 	 val_acc:94.13043212890625 	 train_loss:0.0007565133273601532 	 val_loss:0.21892209351062775
epoch:55/200 	 train_acc:99.78213500976562 	 val_acc:94.99999237060547 	 train_loss:0.0012005894677713513 	 val_loss:0.1913350224494934
epoch:56/200 	 train_acc:99.67320251464844 	 val_acc:94.34782409667969 	 train_loss:0.0004431406268849969 	 val_loss:0.2410164475440979
epoch:57/200 	 train_acc:99.83660125732422 	 val_acc:94.13043212890625 	 train_loss:0.0007071977597661316 	 val_loss:0.32420021295547485
epoch:58/200 	 train_acc:99.83660125732422 	 val_acc:93.91304016113281 	 train_loss:0.016679760068655014 	 val_loss:0.2722291052341461
epoch:59/200 	 train_acc:99.78213500976562 	 val_acc:93.69564819335938 	 train_loss:0.0011652508983388543 	 val_loss:0.3400706350803375
epoch:60/200 	 train_acc:99.78213500976562 	 val_acc:93.91304016113281 	 train_loss:0.016481049358844757 	 val_loss:0.11351554840803146
epoch:61/200 	 train_acc:99.72766876220703 	 val_acc:94.78260803222656 	 train_loss:0.000266108923824504 	 val_loss:0.10042285919189453
epoch:62/200 	 train_acc:99.72766876220703 	 val_acc:94.13043212890625 	 train_loss:0.0010667435126379132 	 val_loss:0.1912500113248825
epoch:63/200 	 train_acc:99.72766876220703 	 val_acc:93.04347229003906 	 train_loss:0.02618766948580742 	 val_loss:0.12211152911186218
epoch:64/200 	 train_acc:99.78213500976562 	 val_acc:93.91304016113281 	 train_loss:0.0011459096567705274 	 val_loss:0.1171746551990509
epoch:65/200 	 train_acc:99.72766876220703 	 val_acc:93.91304016113281 	 train_loss:0.0005827100831083953 	 val_loss:0.22372116148471832
epoch:66/200 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.0002944083244074136 	 val_loss:0.2230682373046875
epoch:67/200 	 train_acc:99.89106750488281 	 val_acc:93.91304016113281 	 train_loss:0.01649659126996994 	 val_loss:0.17732442915439606
epoch:68/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:0.0007300545112229884 	 val_loss:0.10915645211935043
epoch:69/200 	 train_acc:99.9455337524414 	 val_acc:93.91304016113281 	 train_loss:0.0011410574661567807 	 val_loss:0.331024169921875
epoch:70/200 	 train_acc:99.83660125732422 	 val_acc:94.13043212890625 	 train_loss:0.001484257634729147 	 val_loss:0.26374736428260803
epoch:71/200 	 train_acc:99.83660125732422 	 val_acc:94.13043212890625 	 train_loss:0.0006108518573455513 	 val_loss:0.1372692734003067
epoch:72/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.0017317569581791759 	 val_loss:0.15528446435928345
epoch:73/200 	 train_acc:99.83660125732422 	 val_acc:95.2173843383789 	 train_loss:0.0008723037899471819 	 val_loss:0.1664239913225174
epoch:74/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.0009145213407464325 	 val_loss:0.18362785875797272
epoch:75/200 	 train_acc:99.83660125732422 	 val_acc:93.69564819335938 	 train_loss:0.00031244626734405756 	 val_loss:0.2212870866060257
epoch:76/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.00040514496504329145 	 val_loss:0.36105552315711975
epoch:77/200 	 train_acc:99.83660125732422 	 val_acc:94.78260803222656 	 train_loss:0.0016606454737484455 	 val_loss:0.22246070206165314
epoch:78/200 	 train_acc:99.83660125732422 	 val_acc:95.65216827392578 	 train_loss:0.011118208989501 	 val_loss:0.15333668887615204
epoch:79/200 	 train_acc:99.9455337524414 	 val_acc:92.60868835449219 	 train_loss:0.0008611585362814367 	 val_loss:0.0706619918346405
epoch:80/200 	 train_acc:99.72766876220703 	 val_acc:89.56521606445312 	 train_loss:0.0021438540425151587 	 val_loss:0.2595355808734894
epoch:81/200 	 train_acc:99.83660125732422 	 val_acc:93.91304016113281 	 train_loss:0.025675876066088676 	 val_loss:0.34352901577949524
epoch:82/200 	 train_acc:99.56427001953125 	 val_acc:91.73912811279297 	 train_loss:0.0169732253998518 	 val_loss:0.17676185071468353
epoch:83/200 	 train_acc:98.85620880126953 	 val_acc:82.17391204833984 	 train_loss:0.0658886730670929 	 val_loss:1.5439039468765259
epoch:84/200 	 train_acc:98.257080078125 	 val_acc:86.08695220947266 	 train_loss:0.025353344157338142 	 val_loss:0.5555557012557983
epoch:85/200 	 train_acc:98.257080078125 	 val_acc:89.78260803222656 	 train_loss:0.08064663410186768 	 val_loss:0.028731906786561012
epoch:86/200 	 train_acc:98.74727630615234 	 val_acc:90.2173843383789 	 train_loss:0.095087431371212 	 val_loss:0.27366238832473755
epoch:87/200 	 train_acc:98.74727630615234 	 val_acc:93.47825622558594 	 train_loss:0.014754473231732845 	 val_loss:0.3694246709346771
epoch:88/200 	 train_acc:99.34640502929688 	 val_acc:93.04347229003906 	 train_loss:0.02062174119055271 	 val_loss:0.3951050341129303
epoch:89/200 	 train_acc:99.50980377197266 	 val_acc:93.47825622558594 	 train_loss:0.005500058177858591 	 val_loss:0.3382922410964966
epoch:90/200 	 train_acc:99.61873626708984 	 val_acc:92.39129638671875 	 train_loss:0.0016242086421698332 	 val_loss:0.3601839244365692
epoch:91/200 	 train_acc:99.78213500976562 	 val_acc:94.13043212890625 	 train_loss:0.002903863787651062 	 val_loss:0.1545260101556778
epoch:92/200 	 train_acc:99.56427001953125 	 val_acc:92.82608032226562 	 train_loss:0.0026437093038111925 	 val_loss:0.1793830394744873
epoch:93/200 	 train_acc:99.61873626708984 	 val_acc:94.34782409667969 	 train_loss:0.0013893279246985912 	 val_loss:0.09375140070915222
epoch:94/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.0008431704482063651 	 val_loss:0.06453212350606918
epoch:95/200 	 train_acc:99.78213500976562 	 val_acc:93.47825622558594 	 train_loss:0.001870306208729744 	 val_loss:0.02594398707151413
epoch:96/200 	 train_acc:99.67320251464844 	 val_acc:93.04347229003906 	 train_loss:0.001739914994686842 	 val_loss:0.06403093785047531
epoch:97/200 	 train_acc:99.78213500976562 	 val_acc:94.13043212890625 	 train_loss:0.0011785879032686353 	 val_loss:0.17646335065364838
epoch:98/200 	 train_acc:99.67320251464844 	 val_acc:94.99999237060547 	 train_loss:0.01792452670633793 	 val_loss:0.16990941762924194
epoch:99/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:0.00048660297761671245 	 val_loss:0.2732126712799072
epoch:100/200 	 train_acc:99.78213500976562 	 val_acc:94.99999237060547 	 train_loss:0.02139284461736679 	 val_loss:0.08990123867988586
epoch:101/200 	 train_acc:99.83660125732422 	 val_acc:94.99999237060547 	 train_loss:0.0004676477983593941 	 val_loss:0.08375333994626999
epoch:102/200 	 train_acc:99.78213500976562 	 val_acc:94.34782409667969 	 train_loss:0.0019326951587572694 	 val_loss:0.17240343987941742
epoch:103/200 	 train_acc:99.56427001953125 	 val_acc:92.60868835449219 	 train_loss:0.0028582634404301643 	 val_loss:0.13879860937595367
epoch:104/200 	 train_acc:99.78213500976562 	 val_acc:94.34782409667969 	 train_loss:0.004491180647164583 	 val_loss:0.26849961280822754
epoch:105/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:0.019857872277498245 	 val_loss:0.4378199279308319
epoch:106/200 	 train_acc:99.83660125732422 	 val_acc:94.99999237060547 	 train_loss:0.028356557711958885 	 val_loss:0.43608272075653076
epoch:107/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.0005192797398194671 	 val_loss:0.2784504294395447
epoch:108/200 	 train_acc:99.83660125732422 	 val_acc:94.78260803222656 	 train_loss:0.0007864224025979638 	 val_loss:0.1632717400789261
epoch:109/200 	 train_acc:99.83660125732422 	 val_acc:94.13043212890625 	 train_loss:0.00036595299025066197 	 val_loss:0.17589913308620453
epoch:110/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:0.0033250758424401283 	 val_loss:0.17476952075958252
epoch:111/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.00207845913246274 	 val_loss:0.3434792757034302
epoch:112/200 	 train_acc:99.89106750488281 	 val_acc:94.78260803222656 	 train_loss:0.030267534777522087 	 val_loss:0.212304949760437
epoch:113/200 	 train_acc:99.78213500976562 	 val_acc:95.2173843383789 	 train_loss:0.00024111062521114945 	 val_loss:0.16939294338226318
epoch:114/200 	 train_acc:99.83660125732422 	 val_acc:95.2173843383789 	 train_loss:0.0009497473365627229 	 val_loss:0.12775878608226776
epoch:115/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.00015756487846374512 	 val_loss:0.16149283945560455
epoch:116/200 	 train_acc:99.78213500976562 	 val_acc:94.99999237060547 	 train_loss:0.0005955517990514636 	 val_loss:0.2458675503730774
epoch:117/200 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.0004593023331835866 	 val_loss:0.1252882480621338
epoch:118/200 	 train_acc:99.78213500976562 	 val_acc:95.86956024169922 	 train_loss:0.02011621743440628 	 val_loss:0.21398933231830597
epoch:119/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.0009969781385734677 	 val_loss:0.11551917344331741
epoch:120/200 	 train_acc:99.83660125732422 	 val_acc:93.91304016113281 	 train_loss:0.00027782106189988554 	 val_loss:0.4569726288318634
epoch:121/200 	 train_acc:99.72766876220703 	 val_acc:93.91304016113281 	 train_loss:0.03571269288659096 	 val_loss:0.3754575550556183
epoch:122/200 	 train_acc:99.72766876220703 	 val_acc:94.13043212890625 	 train_loss:0.003987191244959831 	 val_loss:0.18352626264095306
epoch:123/200 	 train_acc:99.72766876220703 	 val_acc:93.91304016113281 	 train_loss:0.0007268537301570177 	 val_loss:0.2417614609003067
epoch:124/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.0026855445466935635 	 val_loss:0.15063326060771942
epoch:125/200 	 train_acc:99.72766876220703 	 val_acc:94.56521606445312 	 train_loss:0.00026911182794719934 	 val_loss:0.16684502363204956
epoch:126/200 	 train_acc:99.72766876220703 	 val_acc:94.56521606445312 	 train_loss:0.00023686084023211151 	 val_loss:0.39538463950157166
epoch:127/200 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.00025942179490812123 	 val_loss:0.20621325075626373
epoch:128/200 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.021130964159965515 	 val_loss:0.10096320509910583
epoch:129/200 	 train_acc:99.83660125732422 	 val_acc:94.99999237060547 	 train_loss:0.011427358724176884 	 val_loss:0.11143883317708969
epoch:130/200 	 train_acc:99.72766876220703 	 val_acc:94.56521606445312 	 train_loss:0.00016108811541926116 	 val_loss:0.025066442787647247
epoch:131/200 	 train_acc:99.78213500976562 	 val_acc:94.99999237060547 	 train_loss:0.0005201380699872971 	 val_loss:0.007656935136765242
epoch:132/200 	 train_acc:99.67320251464844 	 val_acc:93.91304016113281 	 train_loss:0.00026858181809075177 	 val_loss:0.10714009404182434
epoch:133/200 	 train_acc:99.72766876220703 	 val_acc:94.99999237060547 	 train_loss:0.0010493447771295905 	 val_loss:0.046693552285432816
epoch:134/200 	 train_acc:99.61873626708984 	 val_acc:93.69564819335938 	 train_loss:0.0022755127865821123 	 val_loss:0.25776800513267517
epoch:135/200 	 train_acc:99.40087127685547 	 val_acc:92.60868835449219 	 train_loss:0.010539136826992035 	 val_loss:0.6615362763404846
epoch:136/200 	 train_acc:99.29193878173828 	 val_acc:88.47825622558594 	 train_loss:0.001862644450739026 	 val_loss:0.09436552971601486
epoch:137/200 	 train_acc:99.45533752441406 	 val_acc:93.04347229003906 	 train_loss:0.023673491552472115 	 val_loss:0.2251289039850235
epoch:138/200 	 train_acc:99.45533752441406 	 val_acc:93.2608642578125 	 train_loss:0.03321543708443642 	 val_loss:0.3442196846008301
epoch:139/200 	 train_acc:99.67320251464844 	 val_acc:94.13043212890625 	 train_loss:0.006105402018874884 	 val_loss:0.26991066336631775
epoch:140/200 	 train_acc:99.67320251464844 	 val_acc:94.78260803222656 	 train_loss:0.005116594955325127 	 val_loss:0.2364133596420288
epoch:141/200 	 train_acc:99.67320251464844 	 val_acc:94.34782409667969 	 train_loss:0.003802228020504117 	 val_loss:0.15023671090602875
epoch:142/200 	 train_acc:99.61873626708984 	 val_acc:94.56521606445312 	 train_loss:0.001067915465682745 	 val_loss:0.42720499634742737
epoch:143/200 	 train_acc:99.72766876220703 	 val_acc:94.13043212890625 	 train_loss:0.012103877030313015 	 val_loss:0.24354970455169678
epoch:144/200 	 train_acc:99.78213500976562 	 val_acc:95.2173843383789 	 train_loss:0.0040997969917953014 	 val_loss:0.130309596657753
epoch:145/200 	 train_acc:99.83660125732422 	 val_acc:93.04347229003906 	 train_loss:0.010514686815440655 	 val_loss:0.2109786868095398
epoch:146/200 	 train_acc:99.89106750488281 	 val_acc:93.2608642578125 	 train_loss:0.013243847526609898 	 val_loss:0.20344634354114532
epoch:147/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:0.0017937180818989873 	 val_loss:0.24771349132061005
epoch:148/200 	 train_acc:99.89106750488281 	 val_acc:93.47825622558594 	 train_loss:0.0033296719193458557 	 val_loss:0.1358606517314911
epoch:149/200 	 train_acc:99.89106750488281 	 val_acc:94.13043212890625 	 train_loss:0.0009259894723072648 	 val_loss:0.26698607206344604
epoch:150/200 	 train_acc:99.72766876220703 	 val_acc:92.60868835449219 	 train_loss:0.0010209099855273962 	 val_loss:0.3769681751728058
epoch:151/200 	 train_acc:99.78213500976562 	 val_acc:94.99999237060547 	 train_loss:0.01945476420223713 	 val_loss:0.15678024291992188
epoch:152/200 	 train_acc:99.78213500976562 	 val_acc:94.34782409667969 	 train_loss:0.0007792178657837212 	 val_loss:0.23613274097442627
epoch:153/200 	 train_acc:99.72766876220703 	 val_acc:93.91304016113281 	 train_loss:0.0001749463117448613 	 val_loss:0.24286235868930817
epoch:154/200 	 train_acc:99.83660125732422 	 val_acc:94.78260803222656 	 train_loss:0.00017625285545364022 	 val_loss:0.21652191877365112
epoch:155/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.00010485399980098009 	 val_loss:0.15090978145599365
epoch:156/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:0.00020823416707571596 	 val_loss:0.22768910229206085
epoch:157/200 	 train_acc:99.83660125732422 	 val_acc:94.78260803222656 	 train_loss:0.00020014942856505513 	 val_loss:0.27549588680267334
epoch:158/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.00041087300633080304 	 val_loss:0.15102949738502502
epoch:159/200 	 train_acc:99.67320251464844 	 val_acc:93.69564819335938 	 train_loss:0.0011040240060538054 	 val_loss:0.25470396876335144
epoch:160/200 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.000707650906406343 	 val_loss:0.2425774186849594
epoch:161/200 	 train_acc:99.89106750488281 	 val_acc:94.34782409667969 	 train_loss:0.00041553378105163574 	 val_loss:0.13618670403957367
epoch:162/200 	 train_acc:99.72766876220703 	 val_acc:94.99999237060547 	 train_loss:0.00019274969235993922 	 val_loss:0.16984426975250244
epoch:163/200 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.00043671869207173586 	 val_loss:0.2579740881919861
epoch:164/200 	 train_acc:99.72766876220703 	 val_acc:94.99999237060547 	 train_loss:0.022279564291238785 	 val_loss:0.12059300392866135
epoch:165/200 	 train_acc:99.78213500976562 	 val_acc:95.43477630615234 	 train_loss:0.02239764668047428 	 val_loss:0.24533100426197052
epoch:166/200 	 train_acc:99.83660125732422 	 val_acc:95.43477630615234 	 train_loss:4.3076815927634016e-05 	 val_loss:0.22432678937911987
epoch:167/200 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.0001155884237959981 	 val_loss:0.20527853071689606
epoch:168/200 	 train_acc:99.83660125732422 	 val_acc:94.13043212890625 	 train_loss:0.00018863915465772152 	 val_loss:0.2886403501033783
epoch:169/200 	 train_acc:99.78213500976562 	 val_acc:93.47825622558594 	 train_loss:0.00027353165205568075 	 val_loss:0.2171625941991806
epoch:170/200 	 train_acc:99.78213500976562 	 val_acc:93.91304016113281 	 train_loss:0.000697182840667665 	 val_loss:0.23565346002578735
epoch:171/200 	 train_acc:99.83660125732422 	 val_acc:93.91304016113281 	 train_loss:9.103804040933028e-05 	 val_loss:0.17773757874965668
epoch:172/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.0006946473731659353 	 val_loss:0.4989093840122223
epoch:173/200 	 train_acc:99.72766876220703 	 val_acc:94.78260803222656 	 train_loss:8.964743028627709e-05 	 val_loss:0.19616681337356567
epoch:174/200 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.016761040315032005 	 val_loss:0.2232198566198349
epoch:175/200 	 train_acc:99.83660125732422 	 val_acc:94.56521606445312 	 train_loss:6.560634938068688e-05 	 val_loss:0.18663977086544037
epoch:176/200 	 train_acc:99.83660125732422 	 val_acc:93.91304016113281 	 train_loss:0.027885936200618744 	 val_loss:0.1966654509305954
epoch:177/200 	 train_acc:99.83660125732422 	 val_acc:94.13043212890625 	 train_loss:0.00016442241030745208 	 val_loss:0.3891785144805908
epoch:178/200 	 train_acc:99.72766876220703 	 val_acc:95.2173843383789 	 train_loss:0.00037020473973825574 	 val_loss:0.12583906948566437
epoch:179/200 	 train_acc:99.72766876220703 	 val_acc:95.43477630615234 	 train_loss:6.569691322511062e-05 	 val_loss:0.2077307552099228
epoch:180/200 	 train_acc:99.72766876220703 	 val_acc:94.56521606445312 	 train_loss:0.00024025722814258188 	 val_loss:0.1002613827586174
epoch:181/200 	 train_acc:99.78213500976562 	 val_acc:94.78260803222656 	 train_loss:0.0003253730246797204 	 val_loss:0.2026938945055008
epoch:182/200 	 train_acc:99.83660125732422 	 val_acc:93.47825622558594 	 train_loss:0.0009748203447088599 	 val_loss:0.40069377422332764
epoch:183/200 	 train_acc:99.72766876220703 	 val_acc:95.2173843383789 	 train_loss:0.00025202613323926926 	 val_loss:0.22264789044857025
epoch:184/200 	 train_acc:99.89106750488281 	 val_acc:95.86956024169922 	 train_loss:7.723143062321469e-05 	 val_loss:0.2290499061346054
epoch:185/200 	 train_acc:99.72766876220703 	 val_acc:96.3043441772461 	 train_loss:6.659502832917497e-05 	 val_loss:0.2428479790687561
epoch:186/200 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.00011122220166726038 	 val_loss:0.26362141966819763
