训练准备......
{'cardboard': 0, 'glass': 1, 'metal': 2, 'paper': 3, 'plastic': 4, 'trash': 5}
加载预训练模型
训练开始......
C:\Users\yujunyu\.conda\envs\pytorch\lib\site-packages\torchvision\models\_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and will be removed in 0.15, please use 'weights' instead.
  warnings.warn(
C:\Users\yujunyu\.conda\envs\pytorch\lib\site-packages\torchvision\models\_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and will be removed in 0.15. The current behavior is equivalent to passing `weights=ResNet18_Weights.IMAGENET1K_V1`. You can also use `weights=ResNet18_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
epoch:0/100 	 train_acc:54.90195846557617 	 val_acc:71.9565200805664 	 train_loss:0.8713106513023376 	 val_loss:0.8535640835762024
epoch:73/100 	 train_acc:99.83660125732422 	 val_acc:92.60868835449219 	 train_loss:0.009894084185361862 	 val_loss:0.15051062405109406
epoch:74/100 	 train_acc:99.78213500976562 	 val_acc:93.47825622558594 	 train_loss:0.0012215989409014583 	 val_loss:0.12406912446022034
epoch:75/100 	 train_acc:99.89106750488281 	 val_acc:93.2608642578125 	 train_loss:0.0016428581438958645 	 val_loss:0.11824967712163925
epoch:76/100 	 train_acc:99.78213500976562 	 val_acc:92.82608032226562 	 train_loss:0.004330662079155445 	 val_loss:0.18024641275405884
epoch:77/100 	 train_acc:99.89106750488281 	 val_acc:94.13043212890625 	 train_loss:0.01969173364341259 	 val_loss:0.0922614112496376
epoch:78/100 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.0012489393120631576 	 val_loss:0.08993123471736908
epoch:79/100 	 train_acc:99.83660125732422 	 val_acc:92.60868835449219 	 train_loss:0.0004806687356904149 	 val_loss:0.20613008737564087
epoch:80/100 	 train_acc:99.83660125732422 	 val_acc:93.47825622558594 	 train_loss:0.0014504798455163836 	 val_loss:0.16356608271598816
epoch:81/100 	 train_acc:99.89106750488281 	 val_acc:93.47825622558594 	 train_loss:0.0007053739973343909 	 val_loss:0.12999852001667023
epoch:82/100 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.0005832979222759604 	 val_loss:0.14680495858192444
epoch:83/100 	 train_acc:99.89106750488281 	 val_acc:92.82608032226562 	 train_loss:0.001402069116011262 	 val_loss:0.152080699801445
epoch:84/100 	 train_acc:99.78213500976562 	 val_acc:92.39129638671875 	 train_loss:0.0004213642969261855 	 val_loss:0.1017613634467125
epoch:85/100 	 train_acc:99.83660125732422 	 val_acc:93.04347229003906 	 train_loss:0.0010868946556001902 	 val_loss:0.1327867954969406
epoch:86/100 	 train_acc:99.9455337524414 	 val_acc:94.99999237060547 	 train_loss:0.0008227619691751897 	 val_loss:0.07882881164550781
epoch:87/100 	 train_acc:99.72766876220703 	 val_acc:94.34782409667969 	 train_loss:0.0004441681376192719 	 val_loss:0.1239347979426384
epoch:88/100 	 train_acc:99.78213500976562 	 val_acc:92.60868835449219 	 train_loss:0.018760843202471733 	 val_loss:0.19511941075325012
epoch:89/100 	 train_acc:99.78213500976562 	 val_acc:92.82608032226562 	 train_loss:0.031132711097598076 	 val_loss:0.1514318585395813
epoch:90/100 	 train_acc:99.83660125732422 	 val_acc:93.04347229003906 	 train_loss:0.0006259049405343831 	 val_loss:0.16394728422164917
epoch:91/100 	 train_acc:99.83660125732422 	 val_acc:93.47825622558594 	 train_loss:0.007226666435599327 	 val_loss:0.11557910591363907
epoch:92/100 	 train_acc:99.72766876220703 	 val_acc:93.04347229003906 	 train_loss:0.0008937628590501845 	 val_loss:0.1543004959821701
epoch:93/100 	 train_acc:99.72766876220703 	 val_acc:91.52173614501953 	 train_loss:0.0007388326921500266 	 val_loss:0.2510053813457489
epoch:94/100 	 train_acc:99.78213500976562 	 val_acc:93.47825622558594 	 train_loss:0.0007559943478554487 	 val_loss:0.15769539773464203
epoch:95/100 	 train_acc:99.78213500976562 	 val_acc:92.82608032226562 	 train_loss:0.0185928363353014 	 val_loss:0.19084464013576508
epoch:96/100 	 train_acc:99.72766876220703 	 val_acc:93.2608642578125 	 train_loss:0.0017421834636479616 	 val_loss:0.120021291077137
epoch:97/100 	 train_acc:99.78213500976562 	 val_acc:93.2608642578125 	 train_loss:0.00027719675563275814 	 val_loss:0.15310528874397278
epoch:98/100 	 train_acc:99.72766876220703 	 val_acc:93.04347229003906 	 train_loss:0.013809851370751858 	 val_loss:0.24078617990016937
epoch:99/100 	 train_acc:99.61873626708984 	 val_acc:91.9565200805664 	 train_loss:0.01802668161690235 	 val_loss:0.22943174839019775
训练结束！
